Date,EventType,EventTitle,Region,SourceTier,SourceName,SourceUrl,EvidenceStatus,RiskTag,BlackSwanLevel,RelatedMetrics,SummaryZh,DecisionImpactZh,Actionable
2026-07-05,NEWS,AI & Machine Learning How Schrödinger sped up molecular discovery by 4x with Alphaevolve By Kartik Sanu • 3-minute read,GLOBAL,OFFICIAL,Google Cloud official blog,https://cloud.google.com/blog/products/ai-machine-learning/schrodinger-alphaevolve-molecular-discovery-accelerates-4x,OBSERVATION_NO_PUBLISHED_AT,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,"Official news, features and announcements for all Google Cloud products including Google Cloud Platform, Workspace, and much more.",Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,全文搜尋,GLOBAL,MEDIA,經濟日報,https://money.udn.com/search/result/1001/鴻海?search_type=content,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,"台股周線強彈近5%！五大權值股僅 鴻海 下跌 「紡織小兵」暴衝60%登漲幅王 台股本周強勢反攻，集中市場指數單周大漲2,208.86點、漲幅4.96%，周線由黑翻紅。盤面資金全面回流中小型股，紡織低價股力鵬（1447）以逾60.61%的周漲幅奪下漲幅王，軍工、AI設備及電子股輪番點火；權值股則由台積電（2330）、聯發科（2454）領軍上攻，五大權值股僅鴻海（2317）逆勢下跌。 2026-07-03 15:31",GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/5607/9605248?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,蘋果將推五款 iPhone 台積電、 鴻海 等躍大贏家 據日媒報導，蘋果計劃今年下半年至明年上半年共推出至少五款新iPhone，為該公司多年來數一數二積極的新機推出行動；市場預料，包括台積電、鴻海、大立光、新日興等蘋果供應鏈有望受惠最深。 2026-07-03 02:24,GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/11162/9603938?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,鴻海 電動車業務 添動能 外電報導，基於鴻海（2317）旗下鴻華先進Model B平台打造的三菱新款電動車，已在澳洲墨爾本的高速公路上行駛，預定今年底在紐澳市場推出。隨著新車上市，法人看好可望為鴻海電動車部門增添新成長動能。 2026-07-03 00:32,GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/5710/9603554?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,以 鴻海 Model B 打造的三菱 ASX VR-e 已經在澳洲高速公路上測試 外電報導指出，基於鴻海（2317）旗下鴻華先進-創（2258）Model B平台打造的電動車即三菱ASX VR-e，已經在澳洲墨爾本的高速公路上行駛，預定今年底在紐澳市場上推出，可望為鴻海電動車部門增添新的成長動能。 2026-07-02 15:05,GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/11162/9602894?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,"鴻海 除息遇空軍壓境 逆勢開低走高能走穩填息路？ 美股四大指數周三全面收黑，台股2日開低，早盤以46,833.89點開出，下跌185.1點，指數開低走低一度下探至45,981.89點，大跌1,037.1點，鴻海（2317）填息秀登場，每股配發7.17179227元現金股利，除息參考價241元，早盤雖以239元開低，但買盤不懼大盤指數重挫進場，推升股價翻紅，朝填息挺進。 2026-07-02 09:39",GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/5607/9601876?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,鴻海 除息 早盤震盪下挫 鴻海今天除息交易，每股配發現金股利調整為新台幣7.17179227元，鴻海今天開盤競價基準241元，早盤股價震盪，最低2... 2026-07-02 09:30,GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/5710/9601852?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,00918等六檔台股 ETF 換股 納台達電、 鴻海 、微星等 臺灣指數公司1日公告包含大華優利高填息30（00918）、凱基優選高股息30（00915）、兆豐龍頭等權重（00921）、群益台ESG低碳50（00923）、永豐ESG低碳高息（00930）、台新永續高息中小（00936）共六檔台股ETF所追蹤的指數進行定期審核，相關成分股納入和刪除變動將自7月1日交易結束後生效（亦即7月2日起生效）。 2026-07-01 17:16,GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/5618/9600713?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,"棄息？ 鴻海 最後一盤爆7,022張賣單收248元 外資也賣超逾2.2萬張 台股1日收在47,018.99點，上漲893.08點，但鴻海（2317）卻出現棄息賣壓，在除息前最後買進日收黑，最後一盤爆出7,022張賣單，股價收在當天最低的248元，下跌3元，另外，外資也賣超鴻海22,390張。 2026-07-01 17:11",GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/5607/9600697?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,2026 鴻海 科技獎頒獎典禮登場 首度增設應用組深化產學鏈結 鴻海（2317）旗下鴻海教育基金會主辦的「2026鴻海科技獎」30日舉行頒獎典禮。本屆科技獎首度增設「應用組」，吸引海內外超過200件頂尖碩博士論文投件競逐；在學者專家嚴格評選下，最終選出24位實力卓越的青年科技新星，共同展現台灣新世代在基礎科學與前瞻實務上的研究實力。 2026-06-30 17:17,GLOBAL,MEDIA,經濟日報,https://money.udn.com/money/story/11162/9598201?from=edn_search_result,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,搜尋｛鴻海｝共找到1736篇新聞。經濟日報每日提供除產業、股市、金融、國際、彭博及專欄等即時財經新聞，並針對重要議題製作去碎片、有脈絡的深度內容，提供解讀、分析、整理、精選專題、專家觀點等，幫助讀者擺脫資訊碎片化的困擾。 最新發佈｛ 鴻海 ｝相關新聞：｛ 台股周線強彈近5%！五大權值股僅鴻海下跌 「紡織小兵」暴衝60%登漲幅王 ｝,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,Q-Day 密碼危機！比特幣將一文不值？揭開無所遁形的「透明社會」與量子解密風暴 ft.鴻海董事暨中原大學教授 張慶瑞,GLOBAL,MEDIA,工商時報,https://youtu.be/2zEa5HhbEFY,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,《工商時報》創刊於1978年12月1日，是一份積極報導經濟事務、國際貿易、國際財經、兩岸財經、投資理財、股市分析為主軸的專業財經報紙。創刊近半世紀以來，以一貫堅持的新聞理念，追求優質新聞報導，深獲華人地區專業經理人的肯定與青睞，更是企業經營者不可不閱讀的專業財經媒體。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,量子科技產業化佈局 AI之後量子電腦如何重塑算力與能源版圖？台灣供應鏈的挑戰與契機 ft.鴻海董事暨中原大學教授 張慶瑞,GLOBAL,MEDIA,工商時報,https://youtu.be/uNeuccqdr2Q,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,《工商時報》創刊於1978年12月1日，是一份積極報導經濟事務、國際貿易、國際財經、兩岸財經、投資理財、股市分析為主軸的專業財經報紙。創刊近半世紀以來，以一貫堅持的新聞理念，追求優質新聞報導，深獲華人地區專業經理人的肯定與青睞，更是企業經營者不可不閱讀的專業財經媒體。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,〈台股盤前要聞〉4萬6壓力測試又來？台指期夜盤一度跌逾千點、台幣貶破31.9元,GLOBAL,MEDIA,鉅亨網,https://news.cnyes.com/news/id/6521011,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,"鴻海 相關新聞, 報導。",Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,鴻華替三菱開發首款電動車ASX VR-e 在澳洲墨爾本上路測試,GLOBAL,MEDIA,鉅亨網,https://news.cnyes.com/news/id/6520528,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,"2317 相關新聞, 報導。",Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,鴻海 除息秀震盪陷貼息 千億現金股利7/31發放,GLOBAL,MEDIA,鉅亨網,https://news.cnyes.com/news/id/6520241,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,"鴻海 相關新聞, 報導。",Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,盤後速報 - 鴻海 (2317)次交易(2)日除息7,GLOBAL,MEDIA,鉅亨網,https://news.cnyes.com/news/id/6519075,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,"鴻海 相關新聞, 報導。",Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,鴻海除息秀震盪陷貼息 千億現金股利7/31發放,GLOBAL,MEDIA,鉅亨網,https://news.cnyes.com/news/id/6520241,SINGLE_MEDIA_WATCH,DIRECT_2317,WATCH,DIRECT_2317,"2317 相關新聞, 報導。",Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,4. iPhone 18將升級9GB RAM不夠？郭明錤：「無法使用」iOS 27兩大AI功能,GLOBAL,MEDIA,鉅亨網,https://news.cnyes.com/news/id/6522474,SINGLE_MEDIA_WATCH,CUSTOMER_SUPPLY_CHAIN,WATCH,CUSTOMER_SUPPLY_CHAIN,提供匯率相關新聞，包含外幣匯率走勢新聞、美元、日幣及其他外幣指數、國際匯率情勢分析，帶您迅速了解全球貨幣趨勢。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,信驊6月營收13.1億元創新高 伺服器晶片出貨旺,GLOBAL,MEDIA,中央社財經,https://www.cna.com.tw/news/afe/202607030277.aspx,SINGLE_MEDIA_WATCH,CUSTOMER_SUPPLY_CHAIN,WATCH,CUSTOMER_SUPPLY_CHAIN,24小時報導國際、財經、科技、醫藥、生活、運動、教育、政治、影劇、社會、地方即時新聞的網站，並提供社群討論、分享功能。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,歐盟報告示警：晶片供應鏈受中美牽制 前景不樂觀,GLOBAL,MEDIA,中央社財經,https://www.cna.com.tw/news/ait/202607030054.aspx,SINGLE_MEDIA_WATCH,CUSTOMER_SUPPLY_CHAIN,WATCH,CUSTOMER_SUPPLY_CHAIN,24小時報導國際、財經、科技、醫藥、生活、運動、教育、政治、影劇、社會、地方即時新聞的網站，並提供社群討論、分享功能。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,解析喪屍煙彈／ 喪屍煙彈跨境供應鏈 調查局防中國先驅原料流入,GLOBAL,MEDIA,中央社財經,https://www.cna.com.tw/news/asoc/202607050031.aspx,SINGLE_MEDIA_WATCH,CUSTOMER_SUPPLY_CHAIN,WATCH,CUSTOMER_SUPPLY_CHAIN,24小時報導國際、財經、科技、醫藥、生活、運動、教育、政治、影劇、社會、地方即時新聞的網站，並提供社群討論、分享功能。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,權證,GLOBAL,MEDIA,工商時報,https://www.ctee.com.tw/stock/warrant,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,《工商時報》創刊於1978年12月1日，是一份積極報導經濟事務、國際貿易、國際財經、兩岸財經、投資理財、股市分析為主軸的專業財經報紙。創刊近半世紀以來，以一貫堅持的新聞理念，追求優質新聞報導，深獲華人地區專業經理人的肯定與青睞，更是企業經營者不可不閱讀的專業財經媒體。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,牌告匯率,GLOBAL,MEDIA,工商時報,https://www.ctee.com.tw/finance/currencies,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,《工商時報》創刊於1978年12月1日，是一份積極報導經濟事務、國際貿易、國際財經、兩岸財經、投資理財、股市分析為主軸的專業財經報紙。創刊近半世紀以來，以一貫堅持的新聞理念，追求優質新聞報導，深獲華人地區專業經理人的肯定與青睞，更是企業經營者不可不閱讀的專業財經媒體。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」公告期間：115年7月2日至115年10月1日,GLOBAL,MEDIA,工商時報,https://www.ctee.com.tw/stock/mops#SN2,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,《工商時報》創刊於1978年12月1日，是一份積極報導經濟事務、國際貿易、國際財經、兩岸財經、投資理財、股市分析為主軸的專業財經報紙。創刊近半世紀以來，以一貫堅持的新聞理念，追求優質新聞報導，深獲華人地區專業經理人的肯定與青睞，更是企業經營者不可不閱讀的專業財經媒體。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,美股資產配置怎麼做？10年期美債殖利率破5%的避險警訊與三層投資法心法，長線複利滾錢與抗通膨ETF布局策略 ft.美股夢想家創辦人 施雅棠,GLOBAL,MEDIA,工商時報,https://youtu.be/9Z7HOWrX-gs,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,《工商時報》創刊於1978年12月1日，是一份積極報導經濟事務、國際貿易、國際財經、兩岸財經、投資理財、股市分析為主軸的專業財經報紙。創刊近半世紀以來，以一貫堅持的新聞理念，追求優質新聞報導，深獲華人地區專業經理人的肯定與青睞，更是企業經營者不可不閱讀的專業財經媒體。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,台股衝4萬5該全押嗎？股市震盪驚傳重啟升息！首席解密FOMC華許「省話一哥」決策與總經資產佈局Ft.國泰世華銀行首席經濟學家 林啟超,GLOBAL,MEDIA,工商時報,https://youtu.be/Z7TI__E5rbQ,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,《工商時報》創刊於1978年12月1日，是一份積極報導經濟事務、國際貿易、國際財經、兩岸財經、投資理財、股市分析為主軸的專業財經報紙。創刊近半世紀以來，以一貫堅持的新聞理念，追求優質新聞報導，深獲華人地區專業經理人的肯定與青睞，更是企業經營者不可不閱讀的專業財經媒體。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,AI領軍台灣再續經濟神話？首席拆解AI訂單與關稅夾擊焦慮 下半年如何破局？ft.國泰世華銀行首席經濟學家 林啟超,GLOBAL,MEDIA,工商時報,https://youtu.be/6MTFeg1TaEg,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,《工商時報》創刊於1978年12月1日，是一份積極報導經濟事務、國際貿易、國際財經、兩岸財經、投資理財、股市分析為主軸的專業財經報紙。創刊近半世紀以來，以一貫堅持的新聞理念，追求優質新聞報導，深獲華人地區專業經理人的肯定與青睞，更是企業經營者不可不閱讀的專業財經媒體。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,美股雷達 | 鉅亨網,GLOBAL,MEDIA,鉅亨網,https://news.cnyes.com/news/cat/us_stock,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,提供國際新聞，包含國際情勢變化、NASDAQ 及國際股市波動、美元及外幣匯率等國際新聞及市場分析，迅速了解全球趨勢。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,外幣匯率新聞 | 鉅亨網,GLOBAL,MEDIA,鉅亨網,https://news.cnyes.com/news/cat/forex,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,提供匯率相關新聞，包含外幣匯率走勢新聞、美元、日幣及其他外幣指數、國際匯率情勢分析，帶您迅速了解全球貨幣趨勢。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,美債,GLOBAL,MEDIA,MoneyDJ,https://www.moneydj.com/bond/defaultBD.xdjhtm,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,"if (pageType == 'NW') { jQuery('#WikDJlogo').addClass('News'); jQuery('.gomoneydj > a > img').css({ 'padding-left': '15px', 'margin-right': '45px' }); jQuery('.g",Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,銀行匯率,GLOBAL,MEDIA,MoneyDJ,https://www.moneydj.com/iquote/iquoteexchange.djhtm,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,"if (pageType == 'NW') { jQuery('#WikDJlogo').addClass('News'); jQuery('.gomoneydj > a > img').css({ 'padding-left': '15px', 'margin-right': '45px' }); jQuery('.g",Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,美解除Anthropic AI模型出口管制 但仍須配合審查,GLOBAL,MEDIA,中央社財經,https://www.cna.com.tw/news/ait/202607010104.aspx,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,24小時報導國際、財經、科技、醫藥、生活、運動、教育、政治、影劇、社會、地方即時新聞的網站，並提供社群討論、分享功能。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,亮瞎眼！感激川普放下關稅大刀 比利時獻黃金大鑽戒,GLOBAL,MEDIA,中央社財經,https://www.cna.com.tw/video/news/4355171,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,24小時報導國際、財經、科技、醫藥、生活、運動、教育、政治、影劇、社會、地方即時新聞的網站，並提供社群討論、分享功能。,Observation only. Owner review is required before any formal conclusion changes.,false
2026-07-05,NEWS,曾虛白新聞獎基金會,GLOBAL,MEDIA,中央社財經,https://www.cna.com.tw/project/thp_award/,SINGLE_MEDIA_WATCH,MACRO_FX_MARKET,WATCH,MACRO_FX_MARKET,24小時報導國際、財經、科技、醫藥、生活、運動、教育、政治、影劇、社會、地方即時新聞的網站，並提供社群討論、分享功能。,Observation only. Owner review is required before any formal conclusion changes.,false
